年份,地区,地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),第三产业增加值(万元),第一产业增加值占GDP比重(%),第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),人均地区生产总值(元),户籍人口(万人),非农业人口数(万人),年平均人口(万人),自然增长率(‰),第一产业从业人员数(万人),第二产业从业人员数(万人),第三产业从业人员数(万人),教育业从业人员数(万人),在岗职工平均人数(万人),在岗职工工资总额(万元),职工平均工资(元),地区生产总值增长率(%),规模以上工业企业数(个),规模以上工业总产值(当年价，万元),产品销售收入(万元),利润总额(万元),流动资产合计(万元),固定资产投资总额(万元),当年实际使用外资金额(万美元),地方财政一般预算内收入(万元),地方财政一般预算内支出(万元),科学支出(万元),教育支出(万元),年末金融机构各项贷款余额(万元),年末金融机构存款余额(万元),城乡居民储蓄年末余额(万元),普通高等学校在校学生数(人),专利授权数(件),发明专利授权数(件),货运总量(万吨),人口密度(人／平方公里)
2012,肇庆,-0.4723428474146653,1.9874124524318966,-0.38971308221720197,-0.4965296202609881,1.0646001576078343,0.20231649333324905,-0.6360650917885334,-0.5336581752037891,0.4326521374581888,-0.44569345809326405,0.678077260130527,-0.09152832217946011,-0.4297914425147918,-0.7484046573692806,-0.5287064385358798,-0.2563400794698488,-0.6644521344404323,-0.41712904215777336,-0.047348270237046144,-0.07543072018769154,-0.7973867521280192,-0.3159496056625076,-0.6462730392416371,-0.4131500036867406,-0.7250466319131288,-0.004785503039571707,-0.32330026319739713,-0.36458469896307066,-0.3712393303398882,-0.3908726014238148,-0.22485111949141345,-0.37270649157340446,-0.5255586724527467,-0.36834693047515576,-0.2470444369698711,-0.8229879051399087,-0.7953147511357392,-0.5385224642734308,-0.11400122165868155
2011,肇庆,-0.49437947497947726,1.8401942537694596,-0.42912548135606826,-0.505840983400471,1.1538303608516736,0.11808136497512015,-0.6023690086899888,-0.5643262520329244,0.4295746188927775,-0.44569345809326405,0.6663250897929279,0.1892283441808595,-0.4297914425147918,-0.7708278941315043,-0.5326944410842532,-0.26807041888752353,-0.6820768134097911,-0.4354944165867722,-0.20575580248901099,0.3551878516629382,-0.7942011454536204,-0.3696114384160639,-0.6462730392416371,-0.45881956407941865,-0.7341802736170984,-0.12156040255935556,-0.3339879449126317,-0.3659239308924144,-0.3737678264908915,-0.4011894509038596,-0.27851080067238654,-0.383908962578412,-0.5318921496099533,-0.37239687165821317,-0.2691540500135767,-0.8229879051399087,-0.7953147511357392,-0.5610021291327567,-0.120763385427819
2010,肇庆,-0.5324895401937406,1.408598348498998,-0.49180756363557887,-0.5211428133554389,1.20366021461122,-0.01622359492455398,-0.5059463709003079,-0.6195897076722663,0.40983453552321214,-0.44569345809326405,0.6360406508460382,2.091894675438101,-0.4287378428220881,-0.7973120320396427,-0.5405109260790649,-0.27309770720938414,-0.6997014923791498,-0.4524551889150478,-0.33153454385501246,0.6893290385634269,-0.7635396812125318,-0.48153717988192535,-0.6462730392416371,-0.5917460467312877,-0.7682010199847171,-0.2656833030818859,-0.34226989621731985,-0.3677083589151479,-0.3775773603814672,-0.4118824845035049,-0.3438878283702758,-0.39422860069803073,-0.5388338437106045,-0.375944862305126,-0.2829159749530651,-0.8229879051399087,-0.7953147511357392,-0.589303450788985,-0.1287550335186178
2009,肇庆,-0.5682538539873524,1.110752063390402,-0.5576376954732215,-0.5343486172676493,1.3960266267992372,-0.3095739020738423,-0.3343555477369512,-0.6711886041622546,0.3714974471083764,-0.44569345809326405,0.6089202577592713,-0.17791498875186618,-0.4294402426172239,-0.8087884917998361,-0.5414680466906746,-0.28985533494891935,-0.7085138318638292,-0.46374021318228015,-0.4507730056618705,0.26576978756280745,-0.7898209362763221,-0.5688172513316843,-0.6462730392416371,-0.6598339798946753,-0.7709672803172596,-0.32408090903262643,-0.3462718954116841,-0.3701246304061137,-0.38026773044095646,-0.41390178711693204,-0.3852654240549195,-0.4022864929680153,-0.5461760386944873,-0.37952200972712485,-0.31552121923891513,-0.8229879051399087,-0.7953147511357392,-0.602099567708909,-0.13920565025273932
2008,肇庆,-0.5916028274654616,1.0725940800041849,-0.5849337414420496,-0.5526869480348543,1.7981419583006946,-0.3313690052154559,-0.49454154277464674,-0.7041601181709836,0.3565055352397308,-0.44569345809326405,0.5952470595780265,-0.480268321755287,-0.4280354430269523,-0.8075525653641228,-0.5439406082706661,-0.30661296268845467,-0.7085138318638292,-0.4692701973343961,-0.5429526638024685,0.30106639181285894,-0.8017669613053177,-0.6021730980042391,-0.6462730392416371,-0.6985517019019,-0.7709672803172596,-0.4162060781247895,-0.3488527622990577,-0.37155409759643576,-0.38389427192019104,-0.42037752803291273,-0.42078079217983605,-0.41884449336845425,-0.5551575802057168,-0.3819134941922753,-0.34407022379735713,-0.8229879051399087,-0.7953147511357392,-0.37914740443744016,-0.14719729834353812
2007,肇庆,-0.6113549554719578,0.8022122171536115,-0.6147490914444177,-0.5609861513421942,1.9035958348615956,-0.49748303456505283,-0.39552689859277024,-0.7332862246567545,0.34520664564957854,-0.4476680288958225,0.5815738613967812,-0.5126633217199393,-0.42733304323181653,-0.807905687202898,-0.5453762891880805,-0.3468312692633392,-0.7085138318638292,-0.47639691095635156,-0.6231801559244201,0.4304872740630484,-0.8531348689299988,-0.6466461600689221,-0.7118508530279165,-0.7253184168134217,-0.7709672803172596,-0.46166502455349984,-0.3561170051214865,-0.372805199484324,-0.38618484418838234,-0.42480978307063477,-0.4476220855188561,-0.42535352748158684,-0.5608703480503691,-0.3848478565978326,-0.3774121593247277,-0.8229879051399087,-0.7953147511357392,-0.46214924391802836,-0.16318059452513572
2006,肇庆,-0.6235163737478239,0.9012448276464944,-0.6393808564654199,-0.568055432521772,2.4922834095092625,-0.78847711434768,-0.40330291776935734,-0.7513710620172005,0.33175349306363855,-0.47897220015589553,0.5679006632155364,1.3014566763005861,-0.42698184333424866,-0.8110837837518746,-0.5448977288822756,-0.36023737145496737,-0.7085138318638292,-0.481641338342304,-0.6992297647370613,0.33636299606291065,-0.9001225673773815,-0.6807459732966665,-0.7605926646336552,-0.7499618717813935,-0.7709672803172596,-0.5254249354627604,-0.3651056016137708,-0.3737027401637693,-0.38779553565691144,-0.43943931477895715,-0.4819116146283191,-0.4302021616864181,-0.5640790838380474,-0.3859835678773384,-0.40641382958579075,-0.8229879051399087,-0.7953147511357392,-0.5122385484379112,-0.1693280161334425
2005,肇庆,-0.6339844831710967,0.8287894946937092,-0.6566689813273527,-0.5730458255683104,2.8190745434672193,-1.0111406004971395,-0.3530179937607604,-0.7673237922362045,0.29583445495019756,-0.47892403989241844,0.5542274650342912,-0.637923988249928,-0.4266306434366807,-0.8181462205273782,-0.5449774889332432,-0.368616185324735,-0.7085138318638292,-0.4853367168623613,-0.7525543537435667,0.3245974613128935,-0.9411372533102663,-0.7012899051313236,-0.7910136233099634,-0.7603160171892124,-0.7709672803172596,-0.5573061194888642,-0.37111077871970566,-0.3742279345990289,-0.38887226778189243,-0.44021452276827683,-0.4953239679282014,-0.4321426334774256,-0.567605413895513,-0.3876428358494851,-0.44364336467684784,-0.8229879051399087,-0.7953147511357392,-0.5361015772885802,-0.17609017990257994
2004,肇庆,-0.618337859489868,0.9401010489239083,-0.6172529325543408,-0.5716499385586289,2.364811690589492,-0.3943980872736363,-0.6925708311384001,-0.7518089054480324,0.28515106907312754,-0.543699594269031,0.5405542668530464,-0.6530416549000989,-0.42417224415370547,-0.8395100917732765,-0.5533522942848271,-0.3786707619684562,-0.7349508503178674,-0.4932269348145111,-0.8092534353176888,0.1834110443126869,-0.9749843242257539,-0.7115882554152229,-0.8075809386696149,-0.7603160171892124,-0.7709672803172596,-0.583550289974947,-0.38163203721566663,-0.3747650431887312,-0.38953581970841894,-0.44066594371179746,-0.4992494962186681,-0.42953893897152406,-0.5707735830118116,-0.3892376947006123,-0.45748960969819696,-0.8229879051399087,-0.7953147511357392,-0.5660168236013756,-0.17977863286756401
2003,肇庆,-0.631456925231566,0.7410865113531934,-0.6359210032953444,-0.5773194745672579,2.5131424180597706,-0.5157437966566752,-0.6521355314201467,-0.7712072731009739,0.27899603194230516,-0.5434587929516459,0.5268810686718015,-0.7027139881792325,-0.42417224415370547,-0.8352726297079744,-0.551278532959673,-0.3786707619684562,-0.726138510833188,-0.4963768402006791,-0.8672606985298899,-0.028368581187622675,-0.8873801406797861,-0.6819156107211295,-0.7649886615509847,-0.7603160171892124,-0.7709672803172596,-0.6091221861506658,-0.3642151066917938,-0.37492182420748527,-0.39000733214524536,-0.4381844720371468,-0.49967364283677285,-0.430025389282235,-0.5727600783203586,-0.39058989550029993,-0.4531493444318894,-0.8229879051399087,-0.7953147511357392,-0.4119446590655337,-0.1828523436717174
2002,肇庆,-0.6340409582189207,0.6288328142150093,-0.6310486936894008,-0.5809382379937402,2.391464868181808,-0.3119301294405032,-0.7775886408024199,-0.7746148371931001,0.27064276726476083,-0.5453370432272503,0.5132078704905564,-0.5213019883771799,-0.42171384487073016,-0.8317414113202226,-0.5513582930106404,-0.3786707619684562,-0.726138510833188,-0.4995240234897527,-0.9265135945704691,-0.1577894634378119,-0.8272518147005082,-0.6760476256720112,-0.76504640027606,-0.7603160171892124,-0.7709672803172596,-0.6231965371429088,-0.3761095745782007,-0.3750909936334317,-0.390648324785993,-0.4381844720371468,-0.5030104998526148,-0.430025389282235,-0.5727600783203586,-0.3917703374034858,-0.4229938204190473,-0.8229879051399087,-0.7953147511357392,-0.422665729998443,-0.18654079663670145
2001,肇庆,-0.640303250212177,0.5389825102364972,-0.6404486625820338,-0.5835009310233795,2.4864892404674546,-0.3843841209653272,-0.7552973858295366,-0.7836477375378702,0.2625093253418885,-0.5625302572885519,0.4995346723093114,-0.42411698848322316,2.888345189706696,-0.21536724173814903,-0.15024499669525082,-0.3786707619684562,-0.7173261713485086,-0.5020538175958941,-0.9740525758373958,-0.01660304643760551,-0.8316320238778067,-0.6844202955497678,-0.777347318618759,-0.7603160171892124,-0.7709672803172596,-0.630995181238379,-0.3821687738809678,-0.37515923976082205,-0.3911714198474945,-0.4381844720371468,-0.5063473568684568,-0.430025389282235,-0.5727600783203586,-0.3927278406874185,-0.4325708065588138,-0.8229879051399087,-0.7953147511357392,-0.4372486920738519,-0.18961450744085484
2000,肇庆,-0.6447157008157596,0.45419921342047276,-0.6450325070259654,-0.5859324678857378,2.510824750443047,-0.3790826093903403,-0.7765518382455414,-0.7913498015256851,0.25239747862696643,-0.5628192188694141,0.5761045821242834,-0.005141655607054053,2.8398796038423257,-0.21483755897998624,-0.14976643638944606,-0.3786707619684562,-0.7085138318638292,-0.5025886657701567,-0.9955131038775552,0.12458337056260087,-0.8232698063575098,-0.6903493731093652,-0.7830672231914968,-0.7603160171892124,-0.7709672803172596,-0.6354659528308766,-0.38506244671451534,-0.37531308272595626,-0.3915880786930081,-0.4381844720371468,-0.5096842138842987,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.44896884353121286,-0.8229879051399087,-0.7953147511357392,-0.4778850093195566,-0.19268821824500823
1999,肇庆,-0.643278598566265,0.3397372193900956,-0.6299144738356364,-0.5886032107466705,2.151586269850967,0.045038316608630634,-0.9839123496211996,-0.7990518655134998,0.22896437297890737,-0.5704285404987857,0.6526744919392553,0.0013373443858762577,2.7980868160317462,-0.20389078197795577,-0.1727373310680764,-0.3786707619684562,-0.6820768134097911,-0.5027218729086161,-1.0197154071289032,0.1139943892875854,-0.8344194297179056,-0.6951586323645212,-0.7905933122913202,-0.7603160171892124,-0.7709672803172596,-0.6387809662857588,-0.38692621250522846,-0.37549005997156176,-0.39184118920663785,-0.4381844720371468,-0.5130210709001408,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5043804510108812,-0.8229879051399087,-0.7953147511357392,-0.5294153179970884,-0.20129460849663772
1998,肇庆,-0.6490920297550902,0.27900212030038635,-0.6383007568443154,-0.5915544483264805,2.2906463268543527,0.015585474525368775,-1.0202004391119397,-0.8067539295013147,0.1902755681565964,-0.5641677062467712,0.7292444017542273,-0.594730654963725,2.6930780466589455,-0.2268437014983424,-0.1421094714965692,-0.3786707619684562,-0.6732644739251117,-0.503789725255884,-1.0431004897509846,0.1834110443126869,-0.8344194297179056,-0.6951586323645212,-0.7975708114496107,-0.7603160171892124,-0.7709672803172596,-0.6426515397610112,-0.3886906471598306,-0.37561961194220106,-0.3921345378019216,-0.4381844720371468,-0.5163579279159828,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.49590406383435026,-0.8229879051399087,-0.7953147511357392,-0.5483789327117506,-0.2043683193007911
1997,肇庆,-0.6530716114984768,0.26855915962081345,-0.645399919537128,-0.5935267957874406,2.4946010771259854,-0.05863568752445099,-1.046120503033897,-0.8144559934891294,0.17211820862067062,-0.5705248610257398,0.8058143115691995,0.8198510101594232,2.6175700686818475,-0.23178740724119481,-0.1328573055843431,-0.3786707619684562,-0.6468274554710735,-0.5029811746092561,-1.0541958313714077,0.32695056826289687,-0.8344194297179056,-0.6951586323645212,-0.7991283399780671,-0.7603160171892124,-0.7709672803172596,-0.650597284814256,-0.38715798515615396,-0.375795432473783,-0.3923019801417074,-0.4381844720371468,-0.5196947849318247,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.503164466672468,-0.8229879051399087,-0.7953147511357392,-0.5649793006078683,-0.20805677226577515
1996,肇庆,-0.6598589057609252,0.1485160449121702,-0.6545823990475816,-0.5963666028487915,2.58035477894474,-0.09044475697437415,-1.0564885286026797,-0.8221580574769444,0.14222231398524857,-0.5764004131699382,0.8823842213841712,0.7723383435445997,2.503781301869849,-0.23849672217792323,-0.13110258446305884,-0.3786707619684562,-0.6468274554710735,-0.5035419266107075,-1.0619594273494375,0.46578387831309986,-0.8344194297179056,-0.6951586323645212,-0.809530605369579,-0.7603160171892124,-0.7709672803172596,-0.6699569502860057,-0.391715018856682,-0.37585558160300836,-0.39249278652890524,-0.4381844720371468,-0.5230316419476667,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5027650557583906,-0.8229879051399087,-0.7953147511357392,-0.5753545305429417,-0.21235996739158988
1995,肇庆,-0.6673596707902119,0.015263680125216833,-0.6635491659714264,-0.6000701094019834,2.707826497864511,-0.07866362014106924,-1.12906470758416,-0.8298601214647593,0.11773405911476303,-0.5829020487393379,0.9589541311991434,0.8392880101382144,2.5796404797445147,-0.24891381642179106,-0.1692278888255079,-0.3786707619684562,-0.6468274554710735,-0.5045574444460954,-1.0778637980574661,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8193538262840357,-0.7603160171892124,-0.7709672803172596,-0.6570422888600935,-0.39338099370092855,-0.3758879695956682,-0.3926186927844031,-0.4381844720371468,-0.5263684989635087,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5028316242440701,-0.8229879051399087,-0.7953147511357392,-0.5826748316637992,-0.21543367819574327
1994,肇庆,-0.6765240932749882,-0.176869149133595,-0.6744732893133853,-0.6039717378652044,2.7975202346316945,-0.05404104415946238,-1.1856741271897147,-0.837562185452574,0.09856551490734518,-0.592437780907791,1.0355240410141153,0.8587250101170057,2.6411004618188967,-0.26480429916667403,-0.22186952246403588,-0.3786707619684562,-0.6468274554710735,-0.507820887623976,-1.1032482423806103,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8298355184491849,-0.7603160171892124,-0.7709672803172596,-0.6714093674821173,-0.4203894781397942,-0.37576304448112313,-0.3922240999836675,-0.4381844720371468,-0.5297053559793508,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.4999026108741693,-0.8229879051399087,-0.7953147511357392,-0.6909807041527056,-0.21973687332155803
1993,肇庆,-0.6846008718401435,-0.22195279382757963,-0.6825126206169704,-0.6066121305253576,3.235564381346084,-0.17805671528922154,-1.2526041189389812,-0.8452642494403889,1.087064478117395,-0.3913205206276911,1.1120939508290872,0.8371283434739043,3.2688895411776047,-0.19870942418621163,-0.2128159863824262,-0.3786707619684562,-0.6468274554710735,-0.5097015416906964,-1.1032482423806103,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8360959189741253,-0.7603160171892124,-0.7709672803172596,-0.6660283882371983,-0.4204371942168714,-0.3754504772176753,-0.39260633579932747,-0.4381844720371468,-0.5330422129951927,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5137222285012467,-0.8229879051399087,-0.7953147511357392,-0.27896879539767466,-0.22158109980405005
1992,肇庆,-0.6819219416012826,-0.23393723085700893,-0.68907344825278,-0.6080992285851823,3.8741988338385336,-0.4140565804572421,-1.32606333364723,-0.8529663134282037,1.0532117738978726,-0.5472634537663317,1.188663860644059,0.7723383435445997,4.445284011704904,-0.05634833978880673,-0.15374123879669932,-0.3786707619684562,-0.6468274554710735,-0.5114832020671644,-1.1032482423806103,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8423563194990655,-0.7603160171892124,-0.7709672803172596,-0.6804284744794802,-0.41979078232913675,-0.375869161425645,-0.3930899456207027,-0.4381844720371468,-0.5410354416268874,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5144256354999274,-0.8229879051399087,-0.7953147511357392,-0.7020476160834508,-0.14596781402187678
1991,肇庆,-0.6882820704242064,-0.2606457399489554,-0.6946725256429945,-0.6091979476968283,4.473425688284166,-0.6701945005413005,-1.392671757670465,-0.8606683774160185,1.0191832114746124,-0.5853100619131897,1.265233770459031,1.0509353432406088,5.334101276369528,0.04841477182690905,-0.12775266232242524,-0.3786707619684562,-0.6468274554710735,-0.513123181525581,-1.1032482423806103,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8486167200240059,-0.7603160171892124,-0.7709672803172596,-0.6924774844450807,-0.4197926199973732,-0.3760102458350993,-0.39318799673967497,-0.4381844720371468,-0.5410354416268874,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5151290424986081,-0.8229879051399087,-0.7953147511357392,-0.6653884703128576,-0.15150049346935288
1990,肇庆,-0.6912104654075574,-0.3140896333333797,-0.6992057554239063,-0.6101422379959593,4.964423572886955,-0.9103529748882175,-1.4014327392760866,-0.8683704414038333,0.9856382591116313,-0.6079935460108733,1.2037608794623593,2.8672150079254446,5.340774074423318,0.046649162633033134,-0.21764223976276015,-0.3786707619684562,-0.6468274554710735,-0.5146429019905233,-1.1032482423806103,1.783523770315027,-0.8344194297179056,-0.6951586323645212,-0.8531210130775103,-0.7603160171892124,-0.7709672803172596,-0.6951710864486067,-0.42060208162410184,-0.37611100719369206,-0.39342058583166123,-0.4381844720371468,-0.5410354416268874,-0.430025389282235,-0.5727600783203586,-0.39328827595582216,-0.5125373094561504,-0.8229879051399087,-0.7953147511357392,-0.6305738098640553,-0.15949214156015165
2022,惠州,0.1568945788077548,2.4531729942450857,0.7389753668273897,-0.1662811407864085,-0.2309760401403773,0.799620130781799,-0.5821513588308621,-0.035915859367050364,0.3816532583742331,-0.11666253801815822,0.4868784888688202,0.7010693436223647,-0.4304938423099276,0.10374896396297947,-0.36464798970089785,0.19477525927844008,-0.012339012574157336,0.40828543501798825,1.844014267196166,-0.8743105297138598,0.5242418169131938,0.4254539364850838,-0.31916558068050904,-0.20000658179867567,0.3442229937964593,0.9675073535630669,-0.3424833710273828,-0.3254972268872754,-0.30419187394244596,-0.07611128746576744,0.5856922778620415,0.3823682230736726,-0.2045445582577804,-0.30336223945796587,-0.3639165083279576,-0.1506415828855984,-0.5020993480470357,0.4998651317285116,-0.23449068518149427
2021,惠州,0.08915647335544553,1.9188799251657847,0.562995578818405,-0.16880842825878248,-0.28428239532500854,0.6464653519488378,-0.42248376507160557,-0.10296301429704076,0.3376887074397886,-0.11666253801815822,0.4868784888688202,0.7010693436223647,-0.4304938423099276,0.10374896396297947,-0.36464798970089785,0.19477525927844008,-0.029963691543516118,0.3751129061103224,1.844014267196166,-0.18132053293784642,0.328327006437666,0.4254539364850838,-0.31916558068050904,0.0706382983369538,0.19877676876055927,0.9675073535630669,-0.3424833710273828,-0.32391679694973785,-0.30804987525137517,-0.12539678119228936,0.5313857138501042,0.29066620144633964,-0.2328188079734974,-0.30336223945796587,-0.3639165083279576,-0.20353889054604787,-0.49193536873828864,0.4998651317285116,-0.23449068518149427
2020,惠州,-0.03162184674348319,1.7532433108973733,0.3137154341336566,-0.21656449263609337,-0.22518187109856944,0.48447472049089757,-0.3073986812581155,-0.21644060956611308,0.3022239696860032,-0.11666253801815822,0.4868784888688202,0.7010693436223647,-0.4304938423099276,0.10374896396297947,-0.36464798970089785,0.19477525927844008,-0.07402538896691307,0.25266323193930146,1.5457601690766338,-1.193156521439326,0.002598723980385979,0.4254539364850838,-0.31916558068050904,-0.19234654684262614,0.0015615050117700974,0.9675073535630669,-0.3424833710273828,-0.3289096142267747,-0.3114162710427037,-0.1127663993767013,0.46454352418464634,0.17432773200417329,-0.252926113019698,-0.30336223945796587,-0.3639165083279576,-0.3781611741551536,-0.5615432270345565,0.4998651317285116,-0.23449068518149427
2019,惠州,-0.03865127278098698,1.5911002773106016,0.3305126351814977,-0.23041961869485303,-0.2564703839243313,0.5651755077990349,-0.36390442060798245,-0.06555595596727609,0.2673454259446775,-0.11666253801815822,0.4868784888688202,0.7010693436223647,-0.4304938423099276,0.10374896396297947,-0.36464798970089785,0.19477525927844008,-0.07402538896691307,0.1956568989686882,1.3508530489966233,-0.8754870831888615,-0.11327771880087133,0.4254539364850838,-0.31916558068050904,-0.21140383540637223,-0.10271789249886784,0.9675073535630669,-0.3424833710273828,-0.330224821205849,-0.3143314421783752,-0.10436271484776785,0.3879704474892992,0.06026945934144665,-0.2858857511904703,-0.30336223945796587,-0.3639165083279576,-0.49733303721522104,-0.5790991912951197,0.4998651317285116,-0.23449068518149427
2018,惠州,-0.05046499008348891,1.2385451404462005,0.32684969907981765,-0.2383596293197853,-0.3294769138511089,0.6093547709239276,-0.3706436372276911,-0.07150491562531755,0.22777733010367743,-0.11666253801815822,0.4416778337242086,1.1848346764278384,-0.4307045622484683,0.11568448211358054,-0.41373232506627683,-0.16015129624491647,-0.11808708639031003,0.1080055481473744,1.1621065151987742,-0.6637074576885518,-0.26777964250921443,0.4254539364850838,-0.31916558068050904,-0.1373171277509546,-0.10168533154694813,0.9675073535630669,0.12953295981725302,-0.3311328764157685,-0.3235084765610627,-0.14483609557264718,0.28933700758414627,-0.025872262486711116,-0.3012915841668331,-0.3122750506712438,-0.3639165083279576,-0.4939288866971026,-0.6017371452100563,0.4998651317285116,-0.23449068518149427
2017,惠州,-0.09399522205171566,1.2088816433031773,0.25514675205615206,-0.274118889812632,-0.28892332035071683,0.6428929110468824,-0.42004901241085774,-0.1211239983411097,0.17501986898234406,-0.11666253801815822,0.4055173096085194,-0.04185598890032658,-0.429756322525035,0.19916248480003257,-0.42266545077463313,-0.18109833091933555,-0.10927474690563063,0.06334638416832132,0.9501320565921638,-0.5342865754383626,-0.27176165085221293,0.4254539364850838,-0.31916558068050904,0.1707994815521623,-0.17873977888954315,0.9675073535630669,-0.3240016804304612,-0.3315865396558108,-0.322236706560297,-0.09547805205163086,0.2888157100646879,-0.1023402665690965,-0.3392231554404577,-0.32002130433715537,-0.3639165083279576,-0.5736870695395803,-0.5980411527341483,0.4998651317285116,-0.23449068518149427
2016,惠州,-0.16084073418097633,1.1860696934519637,0.17124255304386238,-0.3156210565943292,-0.24372321203235425,0.6782744213987605,-0.46965828140956795,-0.2029816832357601,0.15303759351512183,-0.11666253801815822,0.37839691652175245,1.35544834290834,-0.43059920227919796,0.17174257401914003,-0.4313991763555707,-0.15998371996752123,-0.12689942587498942,0.002473180560701988,0.7576451668372881,-0.4048656931881734,-0.3617550394039798,0.4254539364850838,-0.31916558068050904,0.14064641683714033,-0.25449393646865587,0.9675073535630669,-0.32409055565750783,-0.3347998218104339,-0.32806967079696076,-0.14959482468559399,0.24974051175765197,-0.16330873614056718,-0.36561222469960936,-0.3277546486408751,-0.3639165083279576,-0.5736870695395803,-0.5980411527341483,0.4998651317285116,-0.23449068518149427
2015,惠州,-0.2043171750640479,0.9473237460141837,0.11775754881138789,-0.3456317533543499,-0.26689988819958527,0.7442487876652669,-0.517351199025969,-0.2541332179594637,0.12257015971755178,-0.11666253801815822,0.341332379303171,0.2021863441667201,-0.4305640822894412,0.11845648854796562,-0.44111395056340813,-0.22047875610724343,-0.1445241048443482,-0.06282782130454234,0.5640581723891693,-0.31074141518803566,-0.4601106454760436,0.3370252918637167,-0.31916558068050904,-0.0694353086645781,-0.34111929289621623,0.8235392530462124,-0.32736064121737046,-0.3372620148481353,-0.3310561412173178,-0.1767956235621386,0.19469149370284972,-0.22678215833960733,-0.4119162761264071,-0.3362256463295451,-0.3778870145225753,-0.5736870695395803,-0.5980411527341483,0.4998651317285116,-0.23449068518149427
2014,惠州,-0.22662972357680014,0.820036413184372,0.10379913884933699,-0.36693690355709097,-0.28196472770828535,0.8379088254900399,-0.5930377856780842,-0.27863341341514164,0.08489253956673289,-0.11666253801815822,0.3101439272533889,0.081245010965352,-0.430423602330414,0.13374666416693082,-0.4481487870587387,-0.2499721809288255,-0.17096112329838636,-0.1127746149847239,0.40585714550390756,-0.1930860676878636,-0.4911703105514321,0.314882793262191,-0.31916558068050904,-0.19696008276362953,-0.35619986031941836,0.6128624243691185,-0.2523543062187941,-0.3418047778328834,-0.34573585008642166,-0.17720136500542205,0.11650081500772878,-0.25320397251959254,-0.4349129792226827,-0.33910699066558747,-0.3955986696123844,-0.5736870695395803,-0.5980411527341483,0.4998651317285116,-0.23756439598564766
2013,惠州,-0.27807446620049375,0.7671759788597151,0.03344350869259116,-0.40346181785358864,-0.23561137537382348,0.9162533854315162,-0.6832396081264955,-0.14129335116573344,0.0624706185901661,-0.11666253801815822,0.2952277110556673,-0.17791498875186618,-0.4304938423099276,0.03499614195345231,-0.4495047079251856,-0.2496370283740347,-0.18858580226774516,-0.17218157416386884,0.20318831533962733,0.17517516998767504,-0.5361670048273155,0.2691633420599304,-0.31916558068050904,-0.24649470952576874,-0.4118787020916824,0.44462602391481937,-0.2638253097880965,-0.34765465079854074,-0.3515354426753653,-0.36799254586382496,0.01972035083083234,-0.28538092390691905,-0.44308944094158864,-0.3430594845847775,-0.4096712474850441,-0.5736870695395803,-0.5980411527341483,0.3585890841125937,-0.24248233327229307
2012,惠州,-0.32772844656516503,0.622949203491413,-0.04977554513950696,-0.4301445201255118,-0.21707003444003867,0.932746976998143,-0.7055308630993787,-0.40031581384458476,0.055875935949999435,-0.11666253801815822,0.2947757045042211,-0.17791498875186618,-0.4301426424123597,0.13175152577785107,-0.4701625611257595,-0.29488262327077996,-0.17977346278306577,-0.20998351213331454,0.026598567033367417,0.11281783581258371,-0.6444776317568757,0.09496397854105286,-0.31916558068050904,-0.36163193261301463,-0.45626783854925235,0.2868580352729282,-0.2730918591963404,-0.3533567766819682,-0.3585716813137986,-0.3741780876018281,-0.06069374076925112,-0.3152996487205653,-0.46680191456712816,-0.34985139067132215,-0.42170682969590906,-0.5736870695395803,-0.5980411527341483,0.24503795648984453,-0.2504739813630919
2011,惠州,-0.3715775428840339,0.5279159179061566,-0.1237322116819626,-0.45412761793232564,-0.1811461863808306,0.9486515117231041,-0.735598137248849,-0.45306642892436993,0.06071203655278842,-0.11666253801815822,0.28437955382096036,-0.3506883218966781,-0.4294402426172239,0.093967489028907,-0.4869919318798949,-0.3116402510103152,-0.18858580226774516,-0.2552670900619952,-0.14577935187590446,0.3481285308129278,-0.6452740334254753,-0.015028191145345659,-0.31916558068050904,-0.36003203145487045,-0.48950996634673616,0.13658441452487446,-0.2870147734412233,-0.35775752988604315,-0.3646558350201937,-0.3716079439561287,-0.19950500221956707,-0.3341864541766749,-0.4758173419400147,-0.35644201639400613,-0.43188293220679164,-0.5736870695395803,-0.5980411527341483,0.07978359969064559,-0.2553919186497373
