年份,地区,地区生产总值(万元),第一产业增加值(万元),第二产业增加值(万元),第三产业增加值(万元),第一产业增加值占GDP比重(%),第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),人均地区生产总值(元),户籍人口(万人),非农业人口数(万人),年平均人口(万人),自然增长率(‰),第一产业从业人员数(万人),第二产业从业人员数(万人),第三产业从业人员数(万人),教育业从业人员数(万人),在岗职工平均人数(万人),在岗职工工资总额(万元),职工平均工资(元),地区生产总值增长率(%),规模以上工业企业数(个),规模以上工业总产值(当年价，万元),产品销售收入(万元),利润总额(万元),流动资产合计(万元),固定资产投资总额(万元),当年实际使用外资金额(万美元),地方财政一般预算内收入(万元),地方财政一般预算内支出(万元),科学支出(万元),教育支出(万元),年末金融机构各项贷款余额(万元),年末金融机构存款余额(万元),城乡居民储蓄年末余额(万元),普通高等学校在校学生数(人),专利授权数(件),发明专利授权数(件),货运总量(万吨),人口密度(人／平方公里)
1992,东莞,845408.0,157208.48093678255,482753.7276855704,298094.2044985782,17.438000716286552,50.82567451054471,31.46787259038948,8851.899999999998,136.06,32.71,134.84,13.3,24.235310356542573,34.155999856938756,20.64277869733752,2.12,16.0,74914.61273490707,8359.46,25.3,1545.0,7591703.0,1118312.3333333335,1243516.0,31335701.0,136618.0,34961.63175257815,56204.0,38162.0,1280.0,2580.0,12067237.0,21267775.0,6720700.0,614.5,45204.0,4969.0,2895.0,943.0
1991,东莞,748400.0,149800.0,371100.0,227600.0,20.016,49.586,30.412,5638.0,133.65,31.86,132.8,13.29,26.34,32.31,18.33,2.12,16.0,54002.0,8359.46,25.3,1545.0,7591703.0,625294.0,1243516.0,31335701.0,123014.0,14676.0,42436.0,26788.0,1280.0,2580.0,12067237.0,21267775.0,6720700.0,150.0,45204.0,4969.0,2456.0,940.0
1990,东莞,646100.0,146600.0,305900.0,193600.0,22.69,47.346,29.964,4959.0,131.85,30.87,130.3,12.3,27.15,30.52,17.43,2.12,16.0,46780.0,8359.46,25.3,1545.0,7591703.0,472717.0,1243516.0,31335701.0,66950.0,10010.0,35139.0,22198.0,1280.0,2580.0,12067237.0,21267775.0,6720700.0,150.0,45204.0,4969.0,2701.0,928.0
2022,中山,36310000.0,893226.0,17951664.0,17468741.0,2.46,49.44,48.11,81950.0,208.0,77.26,183.0,18.67,0.0,55.22,21.116,3.306,72.0,7422753.0,98818.0,0.5,4959.0,66147981.0,33348382.0,3021863.0,44962266.0,11490146.0,55154.0,3160358.0,4630957.0,287915.0,1021737.0,68066316.0,77325728.0,28709166.0,48661.0,43328.0,1939.0,18864.0,127.0
2021,中山,35660000.0,909330.0,17619606.0,17141762.0,2.55,49.41,48.07,80157.0,199.0,77.26,183.0,18.67,0.0,55.22,21.116,3.306,76.0,7518849.0,98818.0,8.2,4626.0,66147981.0,33348382.0,3124396.0,43846527.0,11490146.0,55154.0,3164715.0,4724790.0,255318.0,1070536.0,62766404.0,68349625.0,28709166.0,48661.0,41513.0,1546.0,18864.0,127.0
2020,中山,31520000.0,718656.0,15570880.0,15230464.0,2.28,49.4,48.32,71478.0,190.58333333333334,77.26,183.0,18.67,0.0,55.22,21.116,3.306,72.0,6883760.0,95309.0,1.5,3868.0,66147981.0,33348382.0,3097252.0,36767026.0,11490146.0,55154.0,2875437.0,3756304.0,239308.0,831736.0,55473499.0,65386766.0,28709166.0,48661.0,39698.0,1032.0,18864.0,127.0
2019,中山,31010000.0,626402.0,15219708.0,15166991.0,2.02,49.08,48.91,92709.0,183.0,77.26,183.0,18.67,0.0,55.22,21.116,3.306,75.0,6401400.0,85691.0,1.2,3635.0,66147981.0,33348382.0,2508276.0,31137143.0,11490146.0,55154.0,2833824.0,4117302.0,333279.0,739036.0,48208816.0,59887685.0,28709166.0,48661.0,33395.0,7808.0,18864.0,127.0
2018,中山,36327013.0,617559.2,17803869.0,17909217.0,1.7,49.01,49.3,110585.0,177.0,77.26,166.0,13.14,0.0,55.22,21.116,3.306,74.0,5508724.0,74484.0,5.9,3212.0,66147981.0,33348382.0,2199510.0,28726550.0,11490146.0,52716.0,3152264.0,4378919.0,410488.0,703493.0,40363878.0,59304923.0,26428979.0,48661.0,34114.0,8165.0,18864.0,127.0
2017,中山,34303100.0,654238.0100015687,17290343.23127374,16268029.997317523,1.8517636022514072,50.46873518747788,47.52394719471948,105711.0,170.0,77.26,166.0,17.76,0.0,58.023,19.876,2.747,76.0,5158695.0,68039.0,6.85,3211.0,66147981.0,33348382.0,2255010.0,28247786.0,11490146.0,50934.0,3127302.0,4552818.0,440982.0,665350.0,37349276.0,54137669.0,24357315.0,48661.0,27444.0,1493.0,18864.0,127.0
2016,中山,32027780.0,682191.7,16772948.0,14572640.0,2.13,52.37,45.5,99471.0,161.0,77.26,160.0,8.57,0.0,61.255,19.691,2.992,80.0,5152880.0,64790.0,7.8,3089.0,66147981.0,33348382.0,3326896.0,27590188.0,11490146.0,47446.0,2950082.0,3668972.0,278829.0,654918.0,33670854.0,50310008.0,23094433.0,48661.0,27444.0,1493.0,18864.0,127.0
2015,中山,30100326.0,665217.2,16326417.0,13108692.0,2.21,54.24,43.55,94030.0,158.68,77.26,157.4,11.9,0.0,63.075,19.863,3.084,83.0,4890031.0,58776.0,8.42,3045.0,63452777.0,33348382.0,3228305.0,25367081.0,10554086.0,45682.0,2874655.0,3541653.0,165573.0,644391.0,27849300.0,41295729.0,21944716.0,39951.0,27444.0,1493.0,18864.0,127.0
2014,中山,28230069.0,669052.6,15608405.0,11952611.0,2.37,55.29,42.34,88682.0,156.1,77.26,155.1,6.0,0.0,69.608,19.848,2.996,88.0,4692087.0,53125.99,8.0,2963.0,60320925.0,33348382.0,2911481.0,23868591.0,9036570.0,68079.0,2515973.0,2612636.0,128694.0,719350.0,24525150.0,39264526.0,20390928.0,39964.0,27444.0,1493.0,18864.0,127.0
2013,中山,26389329.0,667650.0,14638161.0,11083518.0,2.53,55.47,42.0,171359.0,154.1,77.26,153.1,7.1,0.0016666666666666668,71.73,19.11,3.1,90.0,4356112.0,48449.69,8.11,2973.0,56737453.0,33348382.0,2744789.0,22081808.0,9629280.0,64637.0,2253068.0,2366583.0,105594.0,661004.0,21113966.0,37865572.0,19326712.0,38641.0,27444.0,1493.0,16719.0,127.0
2012,中山,24410432.0,622466.0,13535585.0,10252381.0,2.55,55.45,42.0,77527.0,152.0,77.26,151.4,5.3,0.0033333333333333335,19.91,13.07,2.73,31.0,1758773.0,55869.54,11.0,3192.0,57021597.0,33348382.0,2837720.0,19772051.0,8934346.0,84177.0,2018858.0,2152501.0,109585.0,603403.0,17867686.0,32243974.0,17535814.0,36326.0,27444.0,1493.0,17261.0,127.0
2011,中山,21931985.0,583390.8,12231468.0,9114933.0,2.66,55.77,41.56,70014.0,150.7,77.26,150.0,5.7,0.005,19.31,11.96,2.5,32.0,1526208.0,48420.3,13.1,3170.0,57468368.0,33348382.0,3314707.0,18647482.0,7669539.0,73044.0,1832161.0,1924470.0,83918.0,514299.0,15385371.0,29160946.0,15857446.0,36338.0,27444.0,1493.0,11439.0,127.0
2010,中山,18506521.0,507078.7,10741185.0,7258258.0,2.74,58.04,39.22,73348.0,149.18,77.26,148.5,5.33,0.006666666666666667,17.99,11.05,2.46,28.0,1118205.0,40573.48,13.9,5063.0,50236309.0,33348382.0,2739693.0,17432968.0,6603747.0,72964.0,1393743.0,1458491.0,67248.0,382708.0,13298923.0,26030212.0,14437422.0,35285.0,27444.0,1493.0,9828.0,126.0
2009,中山,15664106.0,452692.7,9044455.0,6166959.0,2.89,57.74,39.37,62304.0,147.86,77.26,147.2,5.42,0.008333333333333333,16.41,10.28,2.44,25.0,907602.0,36159.44,10.2,5036.0,40579706.0,33348382.0,1959582.0,14354147.0,5456051.0,76601.0,1104412.0,1171169.0,47840.0,294645.0,11425334.0,21595903.0,12209529.0,34598.0,27444.0,1493.0,9182.0,125.0
2008,中山,14085194.0,443683.6,8506049.0,5135462.0,3.15,60.39,36.46,56106.0,146.43,77.26,145.58749999999998,4.04,0.01,14.7,9.58,2.15,25.0,781723.0,31700.04,10.5,5077.0,36757365.0,33348382.0,1685593.0,14354147.0,4450813.0,83329.0,1001232.0,1016189.0,39921.0,254432.0,8255963.0,17698378.0,10588538.0,32292.0,27444.0,1493.0,6991.0,125.0
2007,中山,12380456.0,380080.0,7533507.0,4466869.0,3.07,60.85,36.08,49488.0,145.15,76.3,143.975,3.72,0.01,16.75,9.36,2.16,26.0,705439.0,27502.5,15.7,4300.0,32835659.0,30494205.0,1183428.0,14354147.0,3992242.0,73488.0,861171.0,877559.0,26534.0,211779.0,7170936.0,15106612.0,8755364.0,32172.0,27444.0,1493.0,6652.0,124.0
2006,中山,10363164.0,316076.5,6384745.0,3661306.0,3.05,61.61,35.33,42058.0,142.26,73.79,142.3625,3.73,0.01,16.34,8.97,2.12,24.0,599377.0,24953.25,16.8,3727.0,27562652.0,26203136.0,795170.0,14354147.0,3469510.0,71920.0,664477.0,643558.0,2688.0,128667.0,5715131.0,13276546.0,8327675.0,24477.0,27444.0,1493.0,6177.0,123.0
2005,中山,8802018.0,308070.6,5393877.0,3100071.0,3.5,61.28,35.22,36208.0,140.82,72.11,140.75,4.34,0.01,14.74,8.58,1.99,23.0,509467.0,22305.91,23.2,3292.0,22214508.0,20829699.0,550459.0,14354147.0,3209197.0,65110.0,542584.0,567056.0,1964.0,98363.0,4790192.0,11311938.0,7250554.0,15025.0,27444.0,1493.0,5985.0,122.0
2004,中山,6101413.0,305070.7,3964698.0,1831644.0,5.0,64.98,30.02,44005.0,139.45,59.59,139.1375,4.62,0.04,10.74,7.37,1.89,18.0,386361.0,21681.31,18.72,2542.0,16947067.0,16223033.0,550459.0,14354147.0,2912893.0,50983.0,345413.0,431798.0,1638.0,82150.0,4774240.0,9597181.0,6149218.0,8772.0,27444.0,1493.0,4708.0,122.0
2003,中山,5014043.0,272262.5,3159348.0,1582432.0,5.43,63.01,31.56,36614.0,137.86,58.76,137.525,4.54,0.04,9.04,6.97,1.8,16.0,322782.0,20377.65,18.6,2496.0,13092541.0,12764297.0,550459.0,14354147.0,2620572.0,94660.0,366327.0,398741.0,1311.0,67596.0,4956582.0,8451935.0,5436969.0,4524.0,27444.0,1493.0,4331.0,122.0
2002,中山,4156701.0,261872.2,2462845.0,1431983.0,6.3,59.25,34.45,30693.0,136.03,43.56,135.91250000000002,3.47,0.03,7.67,6.69,1.8,14.0,260933.0,18799.21,16.5,2018.0,9480794.0,9210379.0,550459.0,14354147.0,2189987.0,63900.0,312100.0,349700.0,1311.0,62263.2,4956582.0,8451935.0,4629000.0,3594.0,27444.0,1493.0,3956.0,122.0
2001,中山,3625016.0,250126.1,2069522.0,1305368.0,6.9,57.09,36.01,26994.0,134.83,42.69,134.3,4.3,0.04,7.74,6.6,1.8,14.0,235327.0,16285.61,14.15,1516.0,6844242.0,6579758.0,550459.0,14354147.0,1779923.0,73773.0,255500.0,267800.0,1311.0,56930.4,4956582.0,8451935.0,1326800.0,4821.0,27444.0,1493.0,3468.0,122.0
2000,中山,3128236.0,244002.4,1704889.0,1179345.0,7.8,54.5,37.7,24749.2,133.75,41.58,132.46,7.65,0.03,7.75,6.73,1.8,15.0,209425.0,14179.0,11.8,1074.0,5329505.0,5107224.0,550459.0,14354147.0,1099453.0,64980.0,174600.0,192400.0,1311.0,51597.6,4956582.0,8451935.0,3546500.0,3270.0,27444.0,1493.0,3132.0,122.0
1999,中山,2726750.0,242680.8,1434271.0,1049799.0,8.9,52.6,38.5,22504.4,132.0,40.41,130.62,10.92,22.12,46.01,42.47,1.8,15.0,191102.0,12606.0,10.36,831.0,4402419.0,3894064.0,550459.0,14354147.0,758024.0,57826.0,139700.0,161200.0,1311.0,46264.8,4956582.0,8451935.0,3546500.0,2975.0,27444.0,1493.0,3085.0,120.0
1998,中山,2464598.398355574,237750.14167731281,1279482.6984489353,948858.3152331354,9.665,51.46574124891239,38.81291636084045,20259.6,130.08,39.0,128.78,6.02,21.96,42.44,40.65,1.8,15.0,176860.0,11814.0,15.549999999999999,831.0,4402419.0,4215122.0,550459.0,14354147.0,662417.0,55799.0,117000.0,135900.0,1311.0,40932.0,4956582.0,8451935.0,3546500.0,2383.0,27444.0,1493.0,2765.0,120.0
1997,中山,2209508.0,230451.7,1127733.0,851323.4,10.43,51.04,38.53,18014.8,128.36,37.95,126.94000000000001,9.25,21.17,41.31,40.29,1.8,16.0,176145.0,11037.0,20.74,831.0,4402419.0,3444109.0,550459.0,14354147.0,598864.0,50576.0,94900.0,112500.0,1311.0,35599.2,4956582.0,8451935.0,3546500.0,1791.0,27444.0,1493.0,2837.0,119.0
1996,中山,1811476.0,219188.6,938344.6,653942.8,12.1,51.8,36.1,15770.0,126.84,36.84,125.10000000000001,8.53,21.78,40.34,38.72,1.8,16.0,172486.0,10441.0,8.0,831.0,4402419.0,2903291.0,550459.0,14354147.0,172234.0,50050.0,81800.0,101900.0,1311.0,30266.4,4956582.0,8451935.0,3546500.0,1106.0,27444.0,1493.0,2555.0,119.0
1995,中山,1552142.0,201778.5,791592.4,558771.1,13.0,51.0,36.0,13525.199999999999,125.25,35.57,123.26,9.1,21.87,32.27,35.58,1.8,16.0,149515.0,9640.0,15.6,831.0,4402419.0,2730008.0,550459.0,14354147.0,149585.0,45036.0,80700.0,95700.0,1311.0,24933.6,4956582.0,8451935.0,3546500.0,1009.0,27444.0,1493.0,4130.0,118.0
1994,中山,1300242.0,183104.0,677952.0,439186.0,14.082,52.14,33.777,11280.399999999998,123.56,34.12,121.42,11.1,21.53,35.05,35.42,1.8,16.0,120487.0,8686.88,15.6,831.0,4402419.0,1950664.0,550459.0,14354147.0,211366.0,42038.0,67400.0,79500.0,1311.0,19600.799999999996,4956582.0,8451935.0,3546500.0,750.0,27444.0,1493.0,5451.0,117.0
1993,中山,980331.0,168140.8365454745,540685.1676621188,326791.5464887367,17.4959844483748,51.87554043797302,30.67633500020757,9035.599999999999,121.67,32.88,119.58000000000001,12.1,22.443333333333335,32.327344412698075,31.67020203635205,1.8,16.0,97059.97858335769,8686.88,15.6,831.0,4402419.0,1548507.3333333333,550459.0,14354147.0,211604.0,33214.30408356916,94825.0,75405.0,1311.0,14268.0,4956582.0,8451935.0,3546500.0,647.0,27444.0,1493.0,2604.0,117.0
1992,中山,713792.0,156153.4171684085,390591.2778793794,222497.5783280632,22.79602546240616,50.541258023864565,27.120927840348333,6790.799999999999,119.25,30.99,117.74000000000001,12.6,23.356666666666666,29.346245719255887,27.37675244216319,1.8,16.0,77156.44209601921,8686.88,15.6,831.0,4402419.0,1146350.6666666665,550459.0,14354147.0,106372.0,20658.72052386803,60919.0,44055.0,1311.0,6619.0,4956582.0,8451935.0,3546500.0,556.5,27444.0,1493.0,2383.0,349.0
1991,中山,526700.0,145600.0,254000.0,127000.0,27.644,48.225,24.112,4546.0,116.85,28.9,115.9,12.93,24.27,25.91,23.53,1.8,16.0,60204.0,8686.88,15.6,831.0,4402419.0,744194.0,550459.0,14354147.0,68749.0,10264.0,47795.0,29214.0,1311.0,6619.0,4956582.0,8451935.0,3546500.0,466.0,27444.0,1493.0,1562.0,341.0
1990,中山,435500.0,136400.0,188200.0,110900.0,31.32,43.215,25.465,3829.0,114.87,27.88,113.7,18.6,25.26,22.09,20.38,1.8,16.0,48884.0,8686.88,15.6,831.0,4402419.0,547369.0,550459.0,14354147.0,29509.0,5328.0,38735.0,25641.0,1311.0,6619.0,4956582.0,8451935.0,3546500.0,494.0,27444.0,1493.0,420.0,336.0
2022,香港,233000000.0,181122.3,14363936.0,200000000.0,0.075524,5.98946,83.58805,280406.6,742.0,742.0,7.41,10.5,1.0,50.0,620.0,20.3,381.0,11098493.0,77786.08,-3.5,5240.0,35869626.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,469000000.0,545000000.0,3013840.0,1635550.0,445910.0,670000000.0,1540000000.0,475864.0,20743.0,12137.0,7600.6,5601.0
2021,香港,240000000.0,181122.3,14363936.0,200000000.0,0.075524,5.98946,83.58805,280406.6,741.31,741.31,7.41,10.3,1.0,50.0,610.0,19.65,369.55,11098493.0,77786.08,6.34,5240.0,36895400.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,481000000.0,447000000.0,3013840.0,1635550.0,445910.0,649000000.0,1520000000.0,469532.0,22495.0,15346.0,8842.3,5601.0
2020,香港,224000000.0,221884.2,13835250.0,215000000.0,0.098961,6.170582,95.88697,300838.0,747.0,747.0,7.48,10.1,1.0,50.0,600.0,19.0,358.1,11098493.0,77786.08,-6.55,5240.0,34494300.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,447000000.0,563000000.0,2782690.0,1473520.0,445910.0,812000000.0,1450000000.0,463672.0,22245.0,8387.0,8900.1,5601.0
2019,香港,236000000.0,170631.3,14761061.0,212000000.0,0.072302,6.254728,90.00076,298368.2,743.3,743.3,7.51,9.9,1.0,50.0,590.0,18.74,353.52000000000004,11098493.0,77786.08,-1.25,5240.0,36307500.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,469000000.0,419000000.0,2655360.0,1412930.0,445910.0,820000000.0,1380000000.0,469596.0,17323.0,7300.0,10275.8,5601.0
2018,香港,235000000.0,146112.1,15233476.0,209000000.0,0.062142,6.478879,88.69723,287743.2,739.6,739.6,7.45,9.7,1.0,50.0,580.0,18.48,348.94,11098493.0,77786.08,2.85,5240.0,36173100.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,438000000.0,352000000.0,2633260.0,1343240.0,445910.0,772000000.0,1340000000.0,463994.0,16777.0,10414.0,10974.5,5601.0
2017,香港,222000000.0,144792.9,16013210.0,197000000.0,0.065273,7.218762,88.63548,312125.5,735.9,735.9,7.39,9.5,1.0,50.0,570.0,18.22,344.36,11098493.0,76294.31076923077,3.8,5240.0,34127300.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,408600000.0,335400000.0,2447840.0,1233790.0,445910.0,720400000.0,1255600000.0,464863.2,16315.2,9751.6,11306.02,5692.6
2016,香港,209000000.0,158934.9,15591191.0,187000000.0,0.076206,7.475667,89.52652,289939.3,732.2,732.2,7.34,9.3,1.0,50.0,560.0,17.96,339.78,11098493.0,74802.54153846153,2.18,5240.0,32086000.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,379200000.0,318800000.0,2128040.0,1083710.0,445910.0,668800000.0,1171200000.0,465732.4,15853.4,9089.2,11637.54,5784.2
2015,香港,201000000.0,136677.9,14193626.0,181000000.0,0.067965,7.057971,89.83635,273425.8,728.5,728.5,7.29,9.1,1.0,50.0,550.0,17.7,335.2,11098493.0,73310.77230769231,2.39,5240.0,30938600.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,349800000.0,302200000.0,1966435.0,1002190.0,434934.76923076925,617200000.0,1086800000.0,466601.6,15391.6,8426.8,11969.06,5875.8
2014,香港,189000000.0,125404.6,13389291.0,171000000.0,0.066194,7.067491,90.47527,247704.3,724.8,724.8,7.23,8.9,1.0,50.0,540.0,17.439999999999998,330.62,11098493.0,71819.00307692308,2.76,5240.0,29146000.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,320400000.0,285600000.0,1804830.0,920670.0,423959.53846153844,565600000.0,1002400000.0,467470.8,14929.8,7764.4,12300.58,5967.4
2013,香港,179000000.0,102662.5,12450484.0,163000000.0,0.057288,6.947699,91.11385,237692.8,721.1,721.1,7.18,8.7,1.0,50.0,530.0,17.18,326.04,11098493.0,70327.23384615385,3.1,5240.0,27569700.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,291000000.0,269000000.0,1643225.0,839150.0,412984.3076923077,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6059.0
2012,香港,171000000.0,93355.16,11684229.0,157000000.0,0.054687,6.844539,91.92184,232169.0,717.4,717.4,7.15,8.5,1.0,50.0,520.0,16.919999999999998,321.46,11098493.0,68835.46461538461,1.7,5240.0,26262900.0,88630531.0,8256048.0,74129378.0,1097200.0,6556119.0,291000000.0,269000000.0,1481620.0,757630.0,402009.07692307694,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6085.2
2011,香港,162000000.0,78828.37,10850507.0,148000000.0,0.0488,6.717173,91.5084,227041.1,713.7,713.7,7.07,8.3,1.0,50.0,510.0,16.66,316.88,11098493.0,67343.69538461539,4.81,5240.0,24851400.0,88630531.0,8256048.0,74129378.0,1097200.0,7050016.0,291000000.0,269000000.0,1415807.857142857,757630.0,391033.8461538461,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6111.4
2010,香港,149000000.0,79313.19,10159032.0,135000000.0,0.053368,6.835799,90.91291,220267.6,710.0,710.0,7.02,8.1,1.0,50.0,500.0,16.4,312.3,11098493.0,65851.92615384616,6.77,5240.0,22863900.0,88630531.0,8256048.0,74129378.0,1097200.0,6056677.0,291000000.0,269000000.0,1349995.7142857143,757630.0,380058.6153846154,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6137.6
2009,香港,139000000.0,91398.13,9559909.0,123000000.0,0.065692,6.871153,88.3965,209888.6,703.34625,703.34625,6.97,7.9,1.0,50.0,490.0,16.14,307.72,11098493.0,64360.156923076924,-2.46,5240.0,21404800.0,88630531.0,8256048.0,74129378.0,1097200.0,4607547.0,291000000.0,269000000.0,1284183.5714285714,757630.0,369083.3846153846,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6163.8
2008,香港,143000000.0,77214.0,9980223.0,125000000.0,0.054173,7.002133,87.82119,218899.4,696.6925,696.6925,6.96,7.7,1.0,50.0,480.0,15.879999999999999,303.14,11098493.0,62868.3876923077,2.13,5240.0,21927900.0,88630531.0,8256048.0,74129378.0,1097200.0,4103640.0,291000000.0,269000000.0,1218371.4285714286,757630.0,358108.1538461539,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6190.0
2007,香港,138000000.0,84568.15,9477882.0,124000000.0,0.061487,6.8911,90.29065,230841.7,690.0387499999999,690.0387499999999,6.92,7.5,1.0,50.0,470.0,15.62,298.56,11098493.0,61376.61846153846,6.46,5240.0,21159700.0,88630531.0,8256048.0,74129378.0,1097200.0,2770342.0,291000000.0,269000000.0,1152559.2857142857,757630.0,347132.92307692306,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6229.8
2006,香港,126000000.0,79243.8,10058691.0,113000000.0,0.062993,7.995905,89.95828,224678.4,683.385,683.385,6.86,7.3,1.0,50.0,460.0,15.36,293.97999999999996,11098493.0,59884.849230769236,7.03,5240.0,19353500.0,88630531.0,8256048.0,74129378.0,1097200.0,2130718.0,291000000.0,269000000.0,1086747.1428571427,757630.0,336157.6923076923,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6269.6
2005,香港,118000000.0,79648.46,9981800.0,105000000.0,0.067487,8.457715,89.05885,215601.6,676.73125,676.73125,6.81,7.1,1.0,50.0,450.0,15.1,289.4,11098493.0,58393.08,7.39,5240.0,18156900.0,88630531.0,8256048.0,74129378.0,1097200.0,1794879.0,291000000.0,269000000.0,1020935.0,757630.0,325182.4615384615,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6309.4
2004,香港,110000000.0,80373.65,10082428.0,97112571.0,0.073124,9.172944,88.35255,206320.5,670.0775,670.0775,6.78,6.9,1.0,50.0,440.0,14.84,284.82,11098493.0,59405.54,8.7,5240.0,16910000.0,88630531.0,8256048.0,74129378.0,1097200.0,1899830.0,291000000.0,269000000.0,955122.8571428572,757630.0,314207.23076923075,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6349.2
2003,香港,105000000.0,78883.49,10341668.0,92007455.0,0.075198,9.858539,87.70917,197863.8,663.4237499999999,663.4237499999999,6.73,6.7,1.0,50.0,430.0,14.58,280.24,11098493.0,60418.0,3.06,5240.0,16138600.0,88630531.0,8256048.0,74129378.0,1097200.0,1770010.0,291000000.0,269000000.0,889310.7142857143,757630.0,303232.0,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6389.0
2002,香港,108000000.0,95263.43,11500955.0,92566888.0,0.088104,10.63655,85.6096,203752.2,656.77,656.77,6.74,6.5,1.0,50.0,420.0,14.32,275.65999999999997,11098493.0,61430.46,1.66,5240.0,16634900.0,88630531.0,8256048.0,74129378.0,1097200.0,1786093.0,291000000.0,269000000.0,823498.5714285715,757630.0,292256.76923076925,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6471.4
2001,香港,110000000.0,98515.16,12495506.0,93254680.0,0.089468,11.34791,84.69013,209006.5,650.11625,650.11625,6.71,6.3,1.0,50.0,410.0,14.06,271.08,11098493.0,62442.92,0.56,5240.0,16940400.0,88630531.0,8256048.0,74129378.0,1097200.0,1671730.0,291000000.0,269000000.0,757686.4285714286,757630.0,281281.5384615385,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6553.8
2000,香港,112000000.0,97443.27,13482044.0,93460860.0,0.087327,12.08233,83.75771,213024.2,643.4625,643.4625,6.66,6.1,1.0,50.0,400.0,13.8,266.5,11098493.0,63455.38,7.66,5240.0,17166900.0,88630531.0,8256048.0,74129378.0,1097200.0,1549998.0,291000000.0,269000000.0,691874.2857142857,757630.0,270306.3076923077,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6636.2
1999,香港,108000000.0,86227.74798078965,13482044.0,93460860.0,0.087327,12.08233,83.75771,207788.4,636.8087499999999,636.8087499999999,6.61,5.9,1.0,50.0,390.0,13.540000000000001,261.92,11098493.0,64467.84,2.51,5240.0,16576800.0,88630531.0,8256048.0,74129378.0,1097200.0,1636305.0,291000000.0,269000000.0,626062.1428571428,757630.0,259331.0769230769,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6718.6
1998,香港,110000000.0,65783.88805347207,13482044.0,93460860.0,0.087327,12.08233,83.75771,213671.3,630.155,630.155,6.54,5.7,1.0,50.0,380.0,13.280000000000001,257.34,11098493.0,64467.84,-5.88,5240.0,16888500.0,88630531.0,8256048.0,74129378.0,1097200.0,1850836.0,291000000.0,269000000.0,560250.0,757630.0,248355.84615384616,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6801.0
1997,香港,115000000.0,42649.98213575965,13482044.0,93460860.0,0.087327,12.08233,83.75771,226515.3,623.50125,623.50125,6.49,5.5,1.0,50.0,370.0,13.02,252.76,11098493.0,64467.84,5.1,5240.0,17735300.0,88630531.0,8256048.0,74129378.0,1097200.0,2063200.0,291000000.0,269000000.0,560250.0,757630.0,237380.61538461538,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1996,香港,104000000.0,23364.32214536483,13482044.0,93460860.0,0.087327,12.08233,83.75771,206395.7,616.8475,616.8475,6.44,5.3,1.0,50.0,360.0,12.76,248.18,11098493.0,64467.84,4.26,5240.0,15971800.0,88630531.0,8256048.0,74129378.0,1097200.0,2067732.0,291000000.0,269000000.0,560250.0,757630.0,226405.38461538462,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
1995,香港,94023992.0,14465.2,13482044.0,93460860.0,0.087327,12.08233,83.75771,196020.9,610.1937499999999,610.1937499999999,6.16,5.1,1.0,50.0,350.0,12.5,243.6,11098493.0,64467.84,2.37,5240.0,14465200.0,88630531.0,8256048.0,74129378.0,1097200.0,2006037.0,291000000.0,269000000.0,560250.0,757630.0,215430.15384615384,514000000.0,918000000.0,468340.0,14468.0,7102.0,12632.1,6745.0
